report_date,state,confirmed,deaths
2020-03-20,Arkansas,100,0
2020-03-20,California,1243,24
2020-03-20,Colorado,364,5
2020-03-20,Connecticut,194,4
2020-03-20,Delaware,39,0
2020-03-20,Diamond Princess,49,0
2020-03-20,District of Columbia,71,1
2020-03-20,Florida,564,11
2020-03-20,Georgia,485,14
2020-03-20,Grand Princess,23,1
2020-03-20,Guam,14,0
2020-03-20,Hawaii,36,0
2020-03-20,Idaho,36,0
2020-03-20,Illinois,585,5
2020-03-20,Indiana,86,3
2020-03-20,Iowa,45,0
2020-03-20,Kansas,48,1
2020-03-20,Kentucky,64,2
2020-03-20,Louisiana,537,14
2020-03-20,Maine,56,0
2020-03-20,Maryland,149,2
2020-03-20,Massachusetts,1684,1
2020-03-20,Michigan,471,3
2020-03-20,Minnesota,113,0
2020-03-20,Mississippi,80,1
2020-03-20,Missouri,79,3
2020-03-20,Montana,20,0
2020-03-20,Nebraska,37,0
2020-03-20,Nevada,161,2
2020-03-20,New Hampshire,53,0
2020-03-20,New Jersey,890,16
2020-03-20,New Mexico,42,0
2020-03-20,New York,7660,143
2020-03-20,North Carolina,208,0
2020-03-20,North Dakota,26,0
2020-03-20,Northern Mariana Islands,0,0
2020-03-20,Ohio,173,3
2020-03-20,Oklahoma,49,1
2020-03-20,Oregon,114,3
2020-03-20,Pennsylvania,311,1
2020-03-20,Puerto Rico,14,0
2020-03-20,Rhode Island,54,0
2020-03-20,South Carolina,126,3
2020-03-20,South Dakota,14,1
2020-03-20,Tennessee,223,1
2020-03-20,Texas,429,5
2020-03-20,Utah,95,0
2020-03-20,Vermont,29,2
2020-03-20,Virgin Islands,3,0
2020-03-20,Virginia,123,2
2020-03-20,Washington,1524,83
2020-03-20,West Virginia,8,0
2020-03-20,Wisconsin,219,4
2020-03-20,Wyoming,21,0
2020-03-21,Alabama,149,0
2020-03-21,Alaska,16,0
2020-03-21,American Samoa,0,0
2020-03-21,Arizona,104,1
2020-03-21,Arkansas,122,0
2020-03-21,California,1412,25
2020-03-21,Colorado,475,6
2020-03-21,Connecticut,194,4
2020-03-21,Delaware,45,0
2020-03-21,Diamond Princess,49,0
2020-03-21,District of Columbia,98,0
2020-03-21,Florida,763,13
2020-03-21,Georgia,555,20
2020-03-21,Grand Princess,23,1
2020-03-21,Guam,15,0
2020-03-21,Hawaii,36,0
2020-03-21,Idaho,42,0
2020-03-21,Illinois,753,6
2020-03-21,Indiana,128,4
2020-03-21,Iowa,69,0
2020-03-21,Kansas,57,2
2020-03-21,Kentucky,87,3
2020-03-21,Louisiana,763,20
2020-03-21,Maine,70,0
2020-03-21,Maryland,193,2
2020-03-21,Massachusetts,2006,1
2020-03-21,Michigan,625,6
2020-03-21,Minnesota,134,1
2020-03-21,Mississippi,140,1
2020-03-21,Missouri,89,3
2020-03-21,Montana,27,0
2020-03-21,Nebraska,38,0
2020-03-21,Nevada,161,2
2020-03-21,New Hampshire,61,0
2020-03-21,New Jersey,1327,22
2020-03-21,New Mexico,55,0
2020-03-21,New York,10410,195
2020-03-21,North Carolina,287,0
2020-03-21,North Dakota,28,0
2020-03-21,Northern Mariana Islands,0,0
2020-03-21,Ohio,247,3
2020-03-21,Oklahoma,53,1
2020-03-21,Oregon,137,4
2020-03-21,Pennsylvania,399,2
2020-03-21,Puerto Rico,21,1
2020-03-21,Rhode Island,66,1
2020-03-21,South Carolina,174,3
2020-03-21,South Dakota,14,1
2020-03-21,Tennessee,304,1
2020-03-21,Texas,582,6
2020-03-21,Utah,118,0
2020-03-21,Vermont,49,2
2020-03-21,Virgin Islands,6,0
2020-03-21,Virginia,157,3
2020-03-21,Washington,1793,94
2020-03-21,West Virginia,12,0
2020-03-21,Wisconsin,282,4
2020-03-21,Wyoming,23,0
2020-03-22,Alabama,180,0
2020-03-22,Alaska,26,0
2020-03-22,American Samoa,0,0
2020-03-22,Arizona,152,2
2020-03-22,Arkansas,165,0
2020-03-22,California,1651,30
2020-03-22,Colorado,595,7
2020-03-22,Connecticut,327,8
2020-03-22,Delaware,56,0
2020-03-22,Diamond Princess,49,0
2020-03-22,District of Columbia,102,2
2020-03-22,Florida,1004,13
2020-03-22,Georgia,621,25
2020-03-22,Grand Princess,30,1
2020-03-22,Guam,27,1
2020-03-22,Hawaii,53,0
2020-03-22,Idaho,42,0
2020-03-22,Illinois,1049,9
2020-03-22,Indiana,204,6
2020-03-22,Iowa,90,0
2020-03-22,Kansas,65,2
2020-03-22,Kentucky,103,3
2020-03-22,Louisiana,837,20
2020-03-22,Maine,89,0
2020-03-22,Maryland,244,3
2020-03-22,Massachusetts,2292,5
2020-03-22,Michigan,1131,12
2020-03-22,Minnesota,167,1
2020-03-22,Mississippi,207,1
2020-03-22,Missouri,122,3
2020-03-22,Montana,34,0
2020-03-22,Nebraska,51,0
2020-03-22,Nevada,190,2
2020-03-22,New Hampshire,73,0
2020-03-22,New Jersey,1914,29
2020-03-22,New Mexico,57,0
2020-03-22,New York,15191,249
2020-03-22,North Carolina,325,0
2020-03-22,North Dakota,28,0
2020-03-22,Northern Mariana Islands,0,0
2020-03-22,Ohio,356,3
2020-03-22,Oklahoma,67,2
2020-03-22,Oregon,161,5
2020-03-22,Pennsylvania,509,4
2020-03-22,Puerto Rico,23,1
2020-03-22,Rhode Island,83,1
2020-03-22,South Carolina,196,3
2020-03-22,South Dakota,21,1
2020-03-22,Tennessee,393,2
2020-03-22,Texas,643,8
2020-03-22,Utah,162,1
2020-03-22,Vermont,52,2
2020-03-22,Virgin Islands,6,0
2020-03-22,Virginia,220,6
2020-03-22,Washington,1997,97
2020-03-22,West Virginia,16,0
2020-03-22,Wisconsin,381,4
2020-03-22,Wyoming,26,0
2020-03-23,Alabama,224,0
2020-03-23,Alaska,39,0
2020-03-23,American Samoa,0,0
2020-03-23,Arizona,235,2
2020-03-23,Arkansas,192,0
2020-03-23,California,2113,39
2020-03-23,Colorado,723,7
2020-03-23,Connecticut,415,10
2020-03-23,Delaware,68,0
2020-03-23,Diamond Princess,49,0
2020-03-23,District of Columbia,120,2
2020-03-23,Florida,1227,18
2020-03-23,Georgia,772,25
2020-03-23,Grand Princess,28,1
2020-03-23,Guam,29,1
2020-03-23,Hawaii,56,0
2020-03-23,Idaho,68,0
2020-03-23,Illinois,1285,12
2020-03-23,Indiana,270,7
2020-03-23,Iowa,105,0
2020-03-23,Kansas,84,2
2020-03-23,Kentucky,123,4
2020-03-23,Louisiana,1172,35
2020-03-23,Maine,107,0
2020-03-23,Maryland,290,3
2020-03-23,Massachusetts,2900,9
2020-03-23,Michigan,1454,18
2020-03-23,Minnesota,234,1
2020-03-23,Mississippi,249,1
2020-03-23,Missouri,225,4
2020-03-23,Montana,34,0
2020-03-23,Nebraska,51,0
2020-03-23,Nevada,245,4
2020-03-23,New Hampshire,101,1
2020-03-23,New Jersey,2844,40
2020-03-23,New Mexico,83,0
2020-03-23,New York,20884,351
2020-03-23,North Carolina,423,0
2020-03-23,North Dakota,30,0
2020-03-23,Northern Mariana Islands,0,0
2020-03-23,Ohio,443,6
2020-03-23,Oklahoma,81,2
2020-03-23,Oregon,191,5
2020-03-23,Pennsylvania,698,6
2020-03-23,Puerto Rico,31,2
2020-03-23,Rhode Island,106,1
2020-03-23,South Carolina,298,5
2020-03-23,South Dakota,28,1
2020-03-23,Tennessee,614,2
2020-03-23,Texas,764,10
2020-03-23,Utah,257,1
2020-03-23,Vermont,75,5
2020-03-23,Virgin Islands,7,0
2020-03-23,Virginia,254,6
2020-03-23,Washington,2221,109
2020-03-23,West Virginia,16,0
2020-03-23,Wisconsin,425,4
2020-03-23,Wyoming,26,0
2020-03-24,Alabama,298,0
2020-03-24,Alaska,43,0
2020-03-24,American Samoa,0,0
2020-03-24,Arizona,326,5
2020-03-24,Arkansas,219,2
2020-03-24,California,2542,50
2020-03-24,Colorado,912,11
2020-03-24,Connecticut,618,12
2020-03-24,Delaware,104,0
2020-03-24,Diamond Princess,49,0
2020-03-24,District of Columbia,141,2
2020-03-24,Florida,1412,18
2020-03-24,Georgia,1026,32
2020-03-24,Grand Princess,28,1
2020-03-24,Guam,32,1
2020-03-24,Hawaii,90,1
2020-03-24,Idaho,81,0
2020-03-24,Illinois,1537,16
2020-03-24,Indiana,368,12
2020-03-24,Iowa,124,0
2020-03-24,Kansas,100,2
2020-03-24,Kentucky,162,4
2020-03-24,Louisiana,1388,46
2020-03-24,Maine,118,0
2020-03-24,Maryland,349,4
2020-03-24,Massachusetts,3618,11
2020-03-24,Michigan,1942,31
2020-03-24,Minnesota,261,1
2020-03-24,Mississippi,320,1
2020-03-24,Missouri,291,8
2020-03-24,Montana,51,0
2020-03-24,Nebraska,66,0
2020-03-24,Nevada,278,4
2020-03-24,New Hampshire,101,1
2020-03-24,New Jersey,3675,60
2020-03-24,New Mexico,100,0
2020-03-24,New York,25681,475
2020-03-24,North Carolina,544,0
2020-03-24,North Dakota,36,0
2020-03-24,Northern Mariana Islands,0,0
2020-03-24,Ohio,567,8
2020-03-24,Oklahoma,106,3
2020-03-24,Oregon,210,8
2020-03-24,Pennsylvania,946,8
2020-03-24,Puerto Rico,39,2
2020-03-24,Rhode Island,124,1
2020-03-24,South Carolina,342,5
2020-03-24,South Dakota,30,1
2020-03-24,Tennessee,772,2
2020-03-24,Texas,968,15
2020-03-24,Utah,298,1
2020-03-24,Vermont,95,7
2020-03-24,Virgin Islands,17,0
2020-03-24,Virginia,293,9
2020-03-24,Washington,2328,116
2020-03-24,West Virginia,22,0
2020-03-24,Wisconsin,481,6
2020-03-24,Wyoming,29,0
2020-03-25,Alabama,472,1
2020-03-25,Alaska,50,1
2020-03-25,American Samoa,0,0
2020-03-25,Arizona,401,6
2020-03-25,Arkansas,280,2
2020-03-25,California,3009,65
2020-03-25,Colorado,1087,20
2020-03-25,Connecticut,875,19
2020-03-25,Delaware,119,0
2020-03-25,Diamond Princess,49,0
2020-03-25,District of Columbia,187,2
2020-03-25,Florida,1682,23
2020-03-25,Georgia,1247,40
2020-03-25,Grand Princess,28,1
2020-03-25,Guam,37,1
2020-03-25,Hawaii,91,0
2020-03-25,Idaho,91,0
2020-03-25,Illinois,1865,19
2020-03-25,Indiana,477,14
2020-03-25,Iowa,146,1
2020-03-25,Kansas,134,3
2020-03-25,Kentucky,197,5
2020-03-25,Louisiana,1795,65
2020-03-25,Maine,142,0
2020-03-25,Maryland,425,4
2020-03-25,Massachusetts,4366,15
2020-03-25,Michigan,2468,51
2020-03-25,Minnesota,286,1
2020-03-25,Mississippi,377,3
2020-03-25,Missouri,382,9
2020-03-25,Montana,65,0
2020-03-25,Nebraska,71,0
2020-03-25,Nevada,323,6
2020-03-25,New Hampshire,108,1
2020-03-25,New Jersey,4402,81
2020-03-25,New Mexico,113,1
2020-03-25,New York,30841,632
2020-03-25,North Carolina,661,2
2020-03-25,North Dakota,45,0
2020-03-25,Northern Mariana Islands,0,0
2020-03-25,Ohio,704,11
2020-03-25,Oklahoma,164,5
2020-03-25,Oregon,266,10
2020-03-25,Pennsylvania,1260,15
2020-03-25,Puerto Rico,51,2
2020-03-25,Rhode Island,132,1
2020-03-25,South Carolina,424,7
2020-03-25,South Dakota,41,1
2020-03-25,Tennessee,916,3
2020-03-25,Texas,1248,19
2020-03-25,Utah,340,1
2020-03-25,Vermont,125,8
2020-03-25,Virgin Islands,17,0
2020-03-25,Virginia,396,9
2020-03-25,Washington,2591,133
2020-03-25,West Virginia,39,0
2020-03-25,Wisconsin,621,10
2020-03-25,Wyoming,44,0
2020-03-26,Alabama,574,1
2020-03-26,Alaska,64,1
2020-03-26,American Samoa,0,0
2020-03-26,Arizona,508,8
2020-03-26,Arkansas,335,2
2020-03-26,California,3910,81
2020-03-26,Colorado,1430,19
2020-03-26,Connecticut,1012,21
2020-03-26,Delaware,130,1
2020-03-26,Diamond Princess,49,0
2020-03-26,District of Columbia,231,3
2020-03-26,Florida,2357,29
2020-03-26,Georgia,1525,48
2020-03-26,Grand Princess,28,1
2020-03-26,Guam,45,1
2020-03-26,Hawaii,95,0
2020-03-26,Idaho,146,3
2020-03-26,Illinois,2538,26
2020-03-26,Indiana,645,17
2020-03-26,Iowa,179,1
2020-03-26,Kansas,172,3
2020-03-26,Kentucky,247,5
2020-03-26,Louisiana,2304,83
2020-03-26,Maine,155,0
2020-03-26,Maryland,583,4
2020-03-26,Massachusetts,5301,25
2020-03-26,Michigan,3032,71
2020-03-26,Minnesota,344,2
2020-03-26,Mississippi,485,6
2020-03-26,Missouri,577,9
2020-03-26,Montana,90,0
2020-03-26,Nebraska,74,0
2020-03-26,Nevada,420,10
2020-03-26,New Hampshire,137,1
2020-03-26,New Jersey,6876,109
2020-03-26,New Mexico,113,1
2020-03-26,New York,37397,867
2020-03-26,North Carolina,791,3
2020-03-26,North Dakota,51,0
2020-03-26,Northern Mariana Islands,0,0
2020-03-26,Ohio,868,15
2020-03-26,Oklahoma,248,7
2020-03-26,Oregon,316,11
2020-03-26,Pennsylvania,1795,18
2020-03-26,Puerto Rico,64,2
2020-03-26,Rhode Island,165,1
2020-03-26,South Carolina,424,9
2020-03-26,South Dakota,46,1
2020-03-26,Tennessee,1097,3
2020-03-26,Texas,1563,25
2020-03-26,Utah,396,1
2020-03-26,Vermont,158,9
2020-03-26,Virgin Islands,17,0
2020-03-26,Virginia,466,10
2020-03-26,Washington,3207,150
2020-03-26,West Virginia,52,0
2020-03-26,Wisconsin,728,17
2020-03-26,Wyoming,53,0
2020-03-27,Alabama,684,4
2020-03-27,Alaska,75,1
2020-03-27,American Samoa,0,0
2020-03-27,Arizona,665,13
2020-03-27,Arkansas,381,3
2020-03-27,California,4679,94
2020-03-27,Colorado,1738,31
2020-03-27,Connecticut,1291,27
2020-03-27,Delaware,163,2
2020-03-27,Diamond Princess,49,0
2020-03-27,District of Columbia,271,3
2020-03-27,Florida,2900,35
2020-03-27,Georgia,2000,64
2020-03-27,Grand Princess,28,3
2020-03-27,Guam,51,1
2020-03-27,Hawaii,106,0
2020-03-27,Idaho,205,3
2020-03-27,Illinois,3024,34
2020-03-27,Indiana,979,25
2020-03-27,Iowa,235,3
2020-03-27,Kansas,206,4
2020-03-27,Kentucky,301,7
2020-03-27,Louisiana,2744,119
2020-03-27,Maine,168,1
2020-03-27,Maryland,775,5
2020-03-27,Massachusetts,6242,35
2020-03-27,Michigan,3848,107
2020-03-27,Minnesota,396,4
2020-03-27,Mississippi,579,8
2020-03-27,Missouri,744,9
2020-03-27,Montana,109,1
2020-03-27,Nebraska,82,0
2020-03-27,Nevada,536,10
2020-03-27,New Hampshire,158,1
2020-03-27,New Jersey,8825,141
2020-03-27,New Mexico,136,1
2020-03-27,New York,44701,1139
2020-03-27,North Carolina,963,4
2020-03-27,North Dakota,68,1
2020-03-27,Northern Mariana Islands,0,0
2020-03-27,Ohio,1137,19
2020-03-27,Oklahoma,322,8
2020-03-27,Oregon,416,12
2020-03-27,Pennsylvania,2345,22
2020-03-27,Puerto Rico,79,3
2020-03-27,Rhode Island,203,1
2020-03-27,South Carolina,542,13
2020-03-27,South Dakota,58,1
2020-03-27,Tennessee,1318,6
2020-03-27,Texas,1937,34
2020-03-27,Utah,472,1
2020-03-27,Vermont,184,10
2020-03-27,Virgin Islands,19,0
2020-03-27,Virginia,607,10
2020-03-27,Washington,3477,157
2020-03-27,West Virginia,76,0
2020-03-27,Wisconsin,926,19
2020-03-27,Wyoming,70,0
2020-03-28,Alabama,801,4
2020-03-28,Alaska,92,2
2020-03-28,American Samoa,0,0
2020-03-28,Arizona,773,15
2020-03-28,Arkansas,409,5
2020-03-28,California,5110,110
2020-03-28,Colorado,2061,44
2020-03-28,Connecticut,1524,33
2020-03-28,Delaware,214,5
2020-03-28,Diamond Princess,49,0
2020-03-28,District of Columbia,304,4
2020-03-28,Florida,3763,54
2020-03-28,Georgia,2366,69
2020-03-28,Grand Princess,103,3
2020-03-28,Guam,55,1
2020-03-28,Hawaii,149,0
2020-03-28,Idaho,234,4
2020-03-28,Illinois,3491,47
2020-03-28,Indiana,1233,31
2020-03-28,Iowa,298,3
2020-03-28,Kansas,266,5
2020-03-28,Kentucky,380,9
2020-03-28,Louisiana,3315,137
2020-03-28,Maine,211,1
2020-03-28,Maryland,995,5
2020-03-28,Massachusetts,6899,44
2020-03-28,Michigan,4890,130
2020-03-28,Minnesota,441,5
2020-03-28,Mississippi,663,13
2020-03-28,Missouri,864,13
2020-03-28,Montana,129,1
2020-03-28,Nebraska,96,2
2020-03-28,Nevada,626,10
2020-03-28,New Hampshire,187,2
2020-03-28,New Jersey,11124,192
2020-03-28,New Mexico,208,1
2020-03-28,New York,52400,1492
2020-03-28,North Carolina,1105,5
2020-03-28,North Dakota,94,1
2020-03-28,Northern Mariana Islands,0,0
2020-03-28,Ohio,1406,25
2020-03-28,Oklahoma,377,15
2020-03-28,Oregon,479,13
2020-03-28,Pennsylvania,2845,34
2020-03-28,Puerto Rico,100,3
2020-03-28,Rhode Island,239,2
2020-03-28,South Carolina,660,15
2020-03-28,South Dakota,68,1
2020-03-28,Tennessee,1511,7
2020-03-28,Texas,2455,39
2020-03-28,Utah,602,1
2020-03-28,Vermont,211,12
2020-03-28,Virgin Islands,22,0
2020-03-28,Virginia,740,13
2020-03-28,Washington,4030,188
2020-03-28,West Virginia,96,0
2020-03-28,Wisconsin,1055,22
2020-03-28,Wyoming,82,0
2020-03-29,Alabama,880,10
2020-03-29,Alaska,111,2
2020-03-29,American Samoa,0,0
2020-03-29,Arizona,919,17
2020-03-29,Arkansas,426,6
2020-03-29,California,5863,124
2020-03-29,Colorado,2308,47
2020-03-29,Connecticut,1993,34
2020-03-29,Delaware,232,6
2020-03-29,Diamond Princess,49,0
2020-03-29,District of Columbia,342,5
2020-03-29,Florida,4246,56
2020-03-29,Georgia,2651,80
2020-03-29,Grand Princess,103,3
2020-03-29,Guam,56,1
2020-03-29,Hawaii,149,0
2020-03-29,Idaho,281,5
2020-03-29,Illinois,4596,66
2020-03-29,Indiana,1513,32
2020-03-29,Iowa,336,4
2020-03-29,Kansas,330,7
2020-03-29,Kentucky,438,9
2020-03-29,Louisiana,3540,151
2020-03-29,Maine,253,3
2020-03-29,Maryland,1239,10
2020-03-29,Massachusetts,7422,48
2020-03-29,Michigan,5753,157
2020-03-29,Minnesota,503,9
2020-03-29,Mississippi,759,14
2020-03-29,Missouri,934,16
2020-03-29,Montana,154,1
2020-03-29,Nebraska,108,2
2020-03-29,Nevada,920,15
2020-03-29,New Hampshire,214,2
2020-03-29,New Jersey,13386,219
2020-03-29,New Mexico,237,2
2020-03-29,New York,59648,1874
2020-03-29,North Carolina,1234,7
2020-03-29,North Dakota,98,1
2020-03-29,Northern Mariana Islands,0,0
2020-03-29,Ohio,1653,29
2020-03-29,Oklahoma,429,16
2020-03-29,Oregon,548,13
2020-03-29,Pennsylvania,3432,41
2020-03-29,Puerto Rico,127,3
2020-03-29,Rhode Island,294,3
2020-03-29,South Carolina,774,16
2020-03-29,South Dakota,90,1
2020-03-29,Tennessee,1720,8
2020-03-29,Texas,2792,48
2020-03-29,Utah,720,2
2020-03-29,Vermont,235,12
2020-03-29,Virgin Islands,23,0
2020-03-29,Virginia,890,20
2020-03-29,Washington,4465,198
2020-03-29,West Virginia,113,0
2020-03-29,Wisconsin,1164,29
2020-03-29,Wyoming,86,0
2020-03-30,Alabama,1001,10
2020-03-30,Alaska,119,3
2020-03-30,American Samoa,0,0
2020-03-30,Arizona,1157,20
2020-03-30,Arkansas,473,7
2020-03-30,California,7155,146
2020-03-30,Colorado,2627,51
2020-03-30,Connecticut,2571,36
2020-03-30,Delaware,264,6
2020-03-30,Diamond Princess,49,0
2020-03-30,District of Columbia,401,9
2020-03-30,Florida,5473,63
2020-03-30,Georgia,2808,87
2020-03-30,Grand Princess,103,3
2020-03-30,Guam,58,1
2020-03-30,Hawaii,175,0
2020-03-30,Idaho,340,6
2020-03-30,Illinois,5056,73
2020-03-30,Indiana,1786,35
2020-03-30,Iowa,424,6
2020-03-30,Kansas,372,8
2020-03-30,Kentucky,479,11
2020-03-30,Louisiana,4025,185
2020-03-30,Maine,275,3
2020-03-30,Maryland,1413,15
2020-03-30,Massachusetts,8660,56
2020-03-30,Michigan,6803,213
2020-03-30,Minnesota,576,10
2020-03-30,Mississippi,847,16
2020-03-30,Missouri,1289,16
2020-03-30,Montana,171,5
2020-03-30,Nebraska,145,2
2020-03-30,Nevada,1012,15
2020-03-30,New Hampshire,314,3
2020-03-30,New Jersey,16636,268
2020-03-30,New Mexico,237,2
2020-03-30,New York,66663,2286
2020-03-30,North Carolina,1426,7
2020-03-30,North Dakota,109,2
2020-03-30,Northern Mariana Islands,0,0
2020-03-30,Ohio,1933,40
2020-03-30,Oklahoma,481,16
2020-03-30,Oregon,606,16
2020-03-30,Pennsylvania,4155,50
2020-03-30,Puerto Rico,174,6
2020-03-30,Rhode Island,408,4
2020-03-30,South Carolina,925,18
2020-03-30,South Dakota,101,1
2020-03-30,Tennessee,1917,14
2020-03-30,Texas,3173,58
2020-03-30,Utah,798,4
2020-03-30,Vermont,256,12
2020-03-30,Virgin Islands,30,0
2020-03-30,Virginia,1020,15
2020-03-30,Washington,4923,205
2020-03-30,West Virginia,145,1
2020-03-30,Wisconsin,1230,35
2020-03-30,Wyoming,94,0
2020-03-31,Alabama,1063,23
2020-03-31,Alaska,129,3
2020-03-31,American Samoa,0,0
2020-03-31,Arizona,1289,25
2020-03-31,Arkansas,523,8
2020-03-31,California,8233,173
2020-03-31,Colorado,2966,69
2020-03-31,Connecticut,3128,69
2020-03-31,Delaware,319,10
2020-03-31,Diamond Princess,49,0
2020-03-31,District of Columbia,495,9
2020-03-31,Florida,6741,85
2020-03-31,Georgia,3929,111
2020-03-31,Grand Princess,103,3
2020-03-31,Guam,69,2
2020-03-31,Hawaii,204,0
2020-03-31,Idaho,515,8
2020-03-31,Illinois,5994,99
2020-03-31,Indiana,2158,49
2020-03-31,Iowa,497,7
2020-03-31,Kansas,434,9
2020-03-31,Kentucky,628,11
2020-03-31,Louisiana,5237,239
2020-03-31,Maine,303,5
2020-03-31,Maryland,1660,18
2020-03-31,Massachusetts,9924,89
2020-03-31,Michigan,7951,292
2020-03-31,Minnesota,629,12
2020-03-31,Mississippi,937,20
2020-03-31,Missouri,1550,19
2020-03-31,Montana,198,5
2020-03-31,Nebraska,172,3
2020-03-31,Nevada,1114,26
2020-03-31,New Hampshire,357,3
2020-03-31,New Jersey,18696,366
2020-03-31,New Mexico,315,4
2020-03-31,New York,75853,2775
2020-03-31,North Carolina,1578,12
2020-03-31,North Dakota,122,3
2020-03-31,Northern Mariana Islands,2,0
2020-03-31,Ohio,2199,55
2020-03-31,Oklahoma,568,23
2020-03-31,Oregon,690,18
2020-03-31,Pennsylvania,4963,63
2020-03-31,Puerto Rico,239,8
2020-03-31,Rhode Island,488,11
2020-03-31,South Carolina,1083,22
2020-03-31,South Dakota,108,1
2020-03-31,Tennessee,2391,23
2020-03-31,Texas,3809,70
2020-03-31,Utah,888,5
2020-03-31,Vermont,293,13
2020-03-31,Virgin Islands,30,0
2020-03-31,Virginia,1249,27
2020-03-31,Washington,5432,225
2020-03-31,West Virginia,162,1
2020-03-31,Wisconsin,1412,43
2020-03-31,Wyoming,109,0
2020-04-01,Alabama,1175,27
2020-04-01,Alaska,142,3
2020-04-01,American Samoa,0,0
2020-04-01,Arizona,1413,32
2020-04-01,Arkansas,584,10
2020-04-01,California,9410,199
2020-04-01,Colorado,3342,79
2020-04-01,Connecticut,3557,85
2020-04-01,Delaware,368,11
2020-04-01,Diamond Princess,49,0
2020-04-01,District of Columbia,586,9
2020-04-01,Florida,6956,87
2020-04-01,Georgia,4638,139
2020-04-01,Grand Princess,103,3
2020-04-01,Guam,77,3
2020-04-01,Hawaii,224,1
2020-04-01,Idaho,566,9
2020-04-01,Illinois,6980,141
2020-04-01,Indiana,2564,65
2020-04-01,Iowa,547,9
2020-04-01,Kansas,485,10
2020-04-01,Kentucky,632,18
2020-04-01,Louisiana,6424,273
2020-04-01,Maine,303,5
2020-04-01,Maryland,1986,31
2020-04-01,Massachusetts,11263,122
2020-04-01,Michigan,9717,370
2020-04-01,Minnesota,689,17
2020-04-01,Mississippi,1073,22
2020-04-01,Missouri,1803,24
2020-04-01,Montana,208,6
2020-04-01,Nebraska,210,4
2020-04-01,Nevada,1279,31
2020-04-01,New Hampshire,367,3
2020-04-01,New Jersey,22255,476
2020-04-01,New Mexico,327,5
2020-04-01,New York,83948,3411
2020-04-01,North Carolina,1855,14
2020-04-01,North Dakota,142,3
2020-04-01,Northern Mariana Islands,6,1
2020-04-01,Ohio,2547,65
2020-04-01,Oklahoma,721,30
2020-04-01,Oregon,736,19
2020-04-01,Pennsylvania,6009,74
2020-04-01,Puerto Rico,286,11
2020-04-01,Rhode Island,566,11
2020-04-01,South Carolina,1293,26
2020-04-01,South Dakota,129,2
2020-04-01,Tennessee,2933,24
2020-04-01,Texas,4380,88
2020-04-01,Utah,888,5
2020-04-01,Vermont,321,16
2020-04-01,Virgin Islands,30,0
2020-04-01,Virginia,1483,34
2020-04-01,Washington,5608,234
2020-04-01,West Virginia,191,1
2020-04-01,Wisconsin,1556,54
2020-04-01,Wyoming,130,0
2020-04-02,Alabama,1371,32
2020-04-02,Alaska,150,3
2020-04-02,American Samoa,0,0
2020-04-02,Arizona,1596,35
2020-04-02,Arkansas,643,12
2020-04-02,California,10790,238
2020-04-02,Colorado,3728,97
2020-04-02,Connecticut,3824,112
2020-04-02,Delaware,393,12
2020-04-02,Diamond Princess,49,0
2020-04-02,District of Columbia,653,12
2020-04-02,Florida,9008,164
2020-04-02,Georgia,5348,163
2020-04-02,Grand Princess,103,3
2020-04-02,Guam,82,3
2020-04-02,Hawaii,256,1
2020-04-02,Idaho,776,9
2020-04-02,Illinois,7695,163
2020-04-02,Indiana,3038,78
2020-04-02,Iowa,614,11
2020-04-02,Kansas,553,13
2020-04-02,Kentucky,770,31
2020-04-02,Louisiana,9149,310
2020-04-02,Maine,376,7
2020-04-02,Maryland,2331,36
2020-04-02,Massachusetts,12542,154
2020-04-02,Michigan,11230,453
2020-04-02,Minnesota,742,18
2020-04-02,Mississippi,1177,26
2020-04-02,Missouri,2003,32
2020-04-02,Montana,241,6
2020-04-02,Nebraska,246,5
2020-04-02,Nevada,1463,38
2020-04-02,New Hampshire,479,3
2020-04-02,New Jersey,25590,681
2020-04-02,New Mexico,373,6
2020-04-02,New York,92506,4138
2020-04-02,North Carolina,2093,21
2020-04-02,North Dakota,159,3
2020-04-02,Northern Mariana Islands,6,1
2020-04-02,Ohio,2901,81
2020-04-02,Oklahoma,881,34
2020-04-02,Oregon,826,21
2020-04-02,Pennsylvania,7268,90
2020-04-02,Puerto Rico,316,12
2020-04-02,Rhode Island,645,12
2020-04-02,South Carolina,1554,31
2020-04-02,South Dakota,165,2
2020-04-02,Tennessee,3013,36
2020-04-02,Texas,5069,101
2020-04-02,Utah,1086,7
2020-04-02,Vermont,338,17
2020-04-02,Virgin Islands,30,0
2020-04-02,Virginia,1706,41
2020-04-02,Washington,6389,271
2020-04-02,West Virginia,216,2
2020-04-02,Wisconsin,1748,67
2020-04-02,Wyoming,150,0
2020-04-03,Alabama,1606,38
2020-04-03,Alaska,161,3
2020-04-03,American Samoa,0,0
2020-04-03,Arizona,1769,44
2020-04-03,Arkansas,704,12
2020-04-03,California,12016,265
2020-04-03,Colorado,4173,111
2020-04-03,Connecticut,4914,131
2020-04-03,Delaware,450,14
2020-04-03,Diamond Princess,49,0
2020-04-03,District of Columbia,757,15
2020-04-03,Florida,10268,170
2020-04-03,Georgia,5831,184
2020-04-03,Grand Princess,103,3
2020-04-03,Guam,84,4
2020-04-03,Hawaii,319,3
2020-04-03,Idaho,891,9
